order_item_id,order_id,product_id,quantity
1497,50592,102,4
1498,50592,116,2
1499,50593,114,3
1500,50594,108,1
1501,50594,117,4
1502,50595,116,3
1503,50595,108,2
1504,50595,111,1
1505,50596,107,1
1506,50596,106,1
1507,50596,109,1
1508,50596,109,3
1509,50597,116,2
1510,50597,109,3
1511,50597,105,1
1512,50597,112,3
1513,50598,108,1
1514,50599,118,3
1515,50600,110,1
1516,50600,108,1
1517,50600,106,3
1518,50601,109,3
1519,50602,114,3
1520,50602,104,3
1521,50602,109,1
1522,50603,101,2
1523,50603,106,2
1524,50603,105,1
1525,50603,107,2
1526,50604,120,2
1527,50604,111,1
1528,50605,107,1
1529,50605,112,1
1530,50605,113,4
1531,50606,103,4
1532,50606,107,1
1533,50607,112,1
1534,50608,116,1
1535,50608,107,1
1536,50608,109,1
1537,50608,116,1
1538,50609,114,1
1539,50609,105,1
1540,50610,103,1
1541,50610,105,3
1542,50610,113,2
1543,50610,113,2
1544,50611,108,1
1545,50611,112,5
1546,50611,120,2
1547,50612,112,1
1548,50612,118,1
1549,50612,106,1
1550,50612,117,1
1551,50613,105,1
1552,50613,111,1
1553,50613,105,1
1554,50613,109,2
1555,50614,117,1
1556,50614,106,1
1557,50614,116,2
1558,50615,107,1
1559,50616,104,5
1560,50616,116,1
1561,50616,112,5
1562,50616,118,1
1563,50617,107,3
1564,50618,119,5
1565,50618,101,1
1566,50619,111,1
1567,50620,111,1
1568,50621,120,2
1569,50621,111,4
1570,50621,120,4
1571,50622,107,3
1572,50622,110,1
1573,50623,109,1
1574,50623,113,1
1575,50623,107,1
1576,50623,113,1
1577,50624,110,3
1578,50624,120,1
1579,50624,104,3
1580,50624,117,1
1581,50625,114,3
1582,50626,115,2
1583,50626,105,4
1584,50626,117,2
1585,50627,110,1
1586,50627,105,2
1587,50627,110,3
1588,50627,117,1
1589,50628,114,1
1590,50628,119,3
1591,50628,112,1
1592,50628,103,2
1593,50629,102,1
1594,50629,110,1
1595,50629,115,2
1596,50629,115,2
1597,50630,103,2
1598,50630,120,1
1599,50631,106,2
1600,50632,110,2
1601,50632,120,1
1602,50632,113,3
1603,50632,103,1
1604,50633,107,1
1605,50634,103,1
1606,50634,115,1
1607,50635,116,1
1608,50635,115,2
1609,50635,107,1
1610,50635,113,1
1611,50636,119,2
1612,50636,118,5
1613,50636,102,1
1614,50636,116,1
1615,50637,102,1
1616,50637,114,2
1617,50638,120,4
1618,50638,112,1
1619,50638,114,1
1620,50638,110,2
1621,50639,120,3
1622,50639,115,1
1623,50639,110,2
1624,50640,116,2
1625,50640,106,2
1626,50640,110,2
1627,50641,104,2
1628,50641,116,1
1629,50641,107,2
1630,50641,101,1
1631,50642,103,1
1632,50643,112,2
1633,50643,118,1
1634,50643,105,3
1635,50644,115,4
1636,50644,104,4
1637,50644,120,2
1638,50644,104,3
1639,50645,106,2
1640,50645,115,2
1641,50645,116,2
1642,50646,115,4
1643,50646,101,1
1644,50647,112,2
1645,50647,108,1
1646,50647,117,1
1647,50647,108,1
1648,50648,101,1
1649,50648,101,2
1650,50648,117,4
1651,50649,113,2
1652,50650,114,1
1653,50650,118,3
1654,50650,111,3
1655,50651,115,2
1656,50651,118,2
1657,50651,120,2
1658,50651,112,3
1659,50652,113,2
1660,50652,105,1
1661,50652,118,1
1662,50653,101,1
1663,50653,118,2
1664,50654,102,3
1665,50655,115,1
1666,50656,112,1
1667,50656,119,2
1668,50657,112,1
1669,50657,105,2
1670,50658,115,1
1671,50658,117,1
1672,50659,115,2
1673,50659,116,2
1674,50659,114,3
1675,50659,105,1
1676,50660,107,1
1677,50661,120,3
1678,50662,112,1
1679,50663,102,4
1680,50663,110,3
1681,50663,107,1
1682,50663,116,1
1683,50664,119,1
1684,50664,111,2
1685,50664,116,3
1686,50665,115,1
1687,50665,111,1
1688,50665,120,2
1689,50665,114,1
1690,50666,103,3
1691,50666,101,2
1692,50666,110,2
1693,50667,119,1
1694,50668,101,1
1695,50668,107,1
1696,50669,113,2
1697,50669,116,3
1698,50669,101,1
1699,50670,104,4
1700,50671,110,4
1701,50671,106,1
1702,50672,105,1
1703,50672,111,1
1704,50672,104,1
1705,50673,104,1
1706,50673,111,1
1707,50673,114,1
1708,50673,101,1
1709,50674,108,2
1710,50675,105,1
1711,50675,106,2
1712,50676,115,4
1713,50677,109,2
1714,50677,113,5
1715,50677,107,2
1716,50677,117,1
1717,50678,105,2
1718,50679,111,2
1719,50679,115,1
1720,50679,111,1
1721,50680,120,1
1722,50681,113,1
1723,50681,103,1
1724,50681,115,2
1725,50681,112,4
1726,50682,104,1
1727,50683,107,1
1728,50683,120,2
1729,50683,108,1
1730,50684,101,1
1731,50684,113,1
1732,50685,103,2
1733,50685,103,1
1734,50686,101,5
1735,50686,118,2
1736,50687,111,1
1737,50688,108,1
1738,50689,119,3
1739,50690,107,1
1740,50690,110,1
1741,50691,109,1
1742,50691,116,1
1743,50691,111,3
1744,50692,104,2
1745,50692,119,1
1746,50692,102,3
1747,50692,113,1
1748,50693,110,2
1749,50694,113,1
1750,50694,114,1
1751,50694,120,2
1752,50694,120,1
1753,50695,101,1
1754,50695,111,2
1755,50695,104,1
1756,50696,117,1
1757,50696,114,1
1758,50697,110,2
1759,50697,117,4
1760,50698,116,1
1761,50698,111,1
1762,50699,114,1
1763,50700,115,2
1764,50700,111,3
1765,50700,119,4
1766,50700,120,1
1767,50701,108,3
1768,50701,108,2
1769,50701,115,2
1770,50701,108,1
1771,50702,106,3
1772,50702,101,1
1773,50702,103,1
1774,50702,118,1
1775,50703,101,1
1776,50704,106,1
1777,50704,106,3
1778,50705,111,4
1779,50706,103,1
1780,50706,105,2
1781,50706,107,1
1782,50706,112,1
1783,50707,118,1
1784,50707,105,1
1785,50708,107,2
1786,50708,116,2
1787,50708,120,1
1788,50708,117,1
1789,50709,112,1
1790,50709,116,2
1791,50709,116,1
1792,50710,108,3
1793,50710,115,3
1794,50711,109,2
1795,50711,105,2
1796,50711,110,1
1797,50712,115,1
1798,50712,114,1
1799,50712,116,1
1800,50712,113,1
1801,50713,117,1
1802,50713,103,2
1803,50713,108,1
1804,50714,109,1
1805,50714,109,1
1806,50714,120,5
1807,50715,110,3
1808,50715,113,4
1809,50715,119,2
1810,50716,108,1
1811,50716,107,1
1812,50716,117,2
1813,50716,118,2
1814,50717,114,2
1815,50717,114,1
1816,50718,110,4
1817,50718,101,1
1818,50719,118,1
1819,50719,119,1
1820,50719,102,4
1821,50719,105,4
1822,50720,113,1
1823,50720,113,1
1824,50720,113,1
1825,50720,104,1
1826,50721,102,3
1827,50721,120,1
1828,50722,110,2
1829,50722,103,1
1830,50723,106,5
1831,50723,105,1
1832,50723,116,2
1833,50723,113,4
1834,50724,106,2
1835,50724,110,2
1836,50724,117,2
1837,50724,115,1
1838,50725,117,1
1839,50725,119,3
1840,50726,112,2
1841,50726,110,1
1842,50726,106,1
1843,50726,106,3
1844,50727,113,2
1845,50728,103,2
1846,50728,107,3
1847,50728,114,5
1848,50729,114,1
1849,50729,109,1
1850,50729,102,1
1851,50730,107,1
1852,50730,101,1
1853,50730,105,1
1854,50730,115,1
1855,50731,116,3
1856,50731,106,1
1857,50732,106,1
1858,50732,101,2
1859,50732,105,1
1860,50732,106,1
1861,50733,113,2
1862,50734,108,1
1863,50734,108,1
1864,50735,108,4
1865,50736,114,1
1866,50737,114,1
1867,50737,107,1
1868,50737,111,1
1869,50737,113,2
1870,50738,120,1
1871,50738,103,3
1872,50738,114,1
1873,50739,109,4
1874,50739,120,1
1875,50740,111,1
1876,50740,111,4
1877,50741,113,1
1878,50741,108,1
1879,50741,101,1
1880,50741,120,2
1881,50742,102,1
1882,50743,120,5
1883,50743,115,2
1884,50744,110,2
1885,50744,108,3
1886,50744,111,1
1887,50744,107,1
1888,50745,117,1
1889,50745,115,2
1890,50745,103,3
1891,50745,103,4
1892,50746,119,1
1893,50746,107,1
1894,50747,114,1
1895,50747,108,1
1896,50748,103,4
1897,50748,112,1
1898,50748,106,1
1899,50748,114,1
1900,50749,113,1
1901,50750,109,1
1902,50750,110,1
1903,50751,107,1
1904,50751,107,1
1905,50751,117,2
1906,50751,112,1
1907,50752,114,3
1908,50753,112,1
1909,50753,116,2
1910,50753,112,2
1911,50754,112,2
1912,50755,105,1
1913,50755,120,2
1914,50755,106,1
1915,50755,103,2
1916,50756,114,1
1917,50756,114,1
1918,50757,114,2
1919,50757,103,1
1920,50757,119,2
1921,50758,110,1
1922,50758,106,3
1923,50758,101,1
1924,50758,114,1
1925,50759,107,1
1926,50759,117,4
1927,50760,107,1
1928,50760,114,1
1929,50761,104,1
1930,50761,111,1
1931,50761,108,1
1932,50761,104,1
1933,50762,104,1
1934,50763,116,2
1935,50763,120,1
1936,50763,112,2
1937,50763,111,5
1938,50764,111,3
1939,50764,101,1
1940,50764,113,2
1941,50765,112,1
1942,50765,116,1
1943,50766,112,3
1944,50767,112,1
1945,50768,110,2
1946,50768,105,3
1947,50768,119,2
1948,50768,117,1
1949,50769,106,3
1950,50769,104,1
1951,50769,118,1
1952,50769,107,1
1953,50770,111,3
1954,50770,109,1
1955,50771,103,2
1956,50771,111,3
1957,50771,119,2
1958,50771,120,1
1959,50772,108,1
1960,50772,104,1
1961,50772,104,1
1962,50772,119,4
1963,50773,119,2
1964,50773,110,1
1965,50773,118,1
1966,50773,113,4
1967,50774,104,1
1968,50774,118,3
1969,50775,105,2
1970,50775,105,2
1971,50775,102,2
1972,50775,110,1
1973,50776,116,1
1974,50776,113,1
1975,50777,102,4
1976,50777,106,3
1977,50778,118,1
1978,50779,110,2
1979,50779,107,2
1980,50779,118,1
1981,50780,115,2
1982,50780,119,1
1983,50780,116,1
1984,50781,112,2
1985,50782,106,4
1986,50782,104,1
1987,50782,116,1
1988,50782,102,1
1989,50783,108,1
1990,50783,108,1
1991,50783,110,2
1992,50783,106,2
1993,50784,113,1
1994,50784,115,1
1995,50784,104,1
1996,50784,104,1
1997,50785,109,2
1998,50785,104,2
1999,50785,106,1
2000,50785,114,1
2001,50786,113,3
2002,50786,101,1
2003,50787,107,4
2004,50788,111,1
2005,50788,105,2
2006,50788,106,1
2007,50788,109,3
2008,50789,114,4
2009,50789,101,1
2010,50790,105,2
2011,50790,111,1
2012,50790,112,2
2013,50790,117,1
2014,50791,107,4
2015,50791,120,2
2016,50791,119,1
2017,50792,106,1
2018,50792,103,4
2019,50792,114,4
2020,50792,105,1
2021,50793,112,2
2022,50793,117,2
2023,50794,120,1
2024,50795,103,1
2025,50795,111,2
2026,50795,105,3
2027,50796,104,2
2028,50796,104,1
2029,50796,110,2
2030,50796,116,1
2031,50797,102,1
2032,50798,116,2
2033,50798,109,1
2034,50798,117,2
2035,50798,105,1
2036,50799,108,2
2037,50799,114,2
2038,50799,106,1
2039,50800,110,2
2040,50800,103,4
2041,50801,103,1
2042,50801,102,1
2043,50802,117,4
2044,50802,105,1
2045,50802,117,2
2046,50802,118,2
2047,50803,118,2
2048,50803,108,5
2049,50803,117,2
2050,50803,102,2
2051,50804,103,1
2052,50804,105,1
2053,50805,108,3
2054,50805,104,1
2055,50805,116,1
2056,50806,117,3
2057,50806,102,4
2058,50806,120,3
2059,50807,101,1
2060,50808,103,1
2061,50808,105,1
2062,50809,112,1
2063,50809,114,3
2064,50809,118,3
2065,50809,104,5
2066,50810,112,3
2067,50811,111,3
2068,50811,106,2
2069,50811,116,4
2070,50811,109,1
2071,50812,117,2
2072,50812,113,1
2073,50812,104,2
2074,50812,105,1
2075,50813,114,4
2076,50813,101,1
2077,50813,110,1
2078,50814,108,1
2079,50814,104,3
2080,50815,117,2
2081,50816,105,1
2082,50817,103,3
2083,50817,113,1
2084,50818,117,1
2085,50819,108,1
2086,50819,102,1
2087,50819,101,1
2088,50819,111,1
2089,50820,112,1
2090,50820,104,1
2091,50820,101,2
2092,50820,105,1
2093,50821,108,2
2094,50821,107,2
2095,50821,103,3
2096,50822,107,2
2097,50822,104,1
2098,50823,118,2
2099,50823,102,1
2100,50824,112,1
2101,50824,104,3
2102,50824,103,1
2103,50825,105,1
2104,50825,119,1
2105,50825,107,2
2106,50826,115,2
2107,50826,113,2
2108,50827,119,2
2109,50827,117,1
2110,50828,118,1
2111,50828,108,1
2112,50828,108,1
2113,50829,108,5
2114,50830,111,1
2115,50830,118,1
2116,50830,105,1
2117,50831,108,2
2118,50831,109,1
2119,50831,101,1
2120,50832,109,3
2121,50832,120,2
2122,50832,115,1
2123,50832,109,1
2124,50833,112,1
2125,50833,116,1
2126,50833,106,1
2127,50833,106,1
2128,50834,106,3
2129,50834,120,1
2130,50835,104,2
2131,50835,105,2
2132,50835,101,2
2133,50835,113,1
2134,50836,108,2
2135,50836,109,1
2136,50837,118,2
2137,50838,106,1
2138,50838,116,1
2139,50838,102,1
2140,50838,109,2
2141,50839,105,1
2142,50839,108,1
2143,50839,114,1
2144,50839,112,2
2145,50840,116,1
2146,50841,112,4
2147,50842,120,1
2148,50842,114,1
2149,50842,110,2
2150,50843,109,3
2151,50843,103,2
2152,50843,105,2
2153,50844,103,1
2154,50844,114,4
2155,50844,109,1
2156,50844,111,5
2157,50845,120,2
2158,50845,111,1
2159,50845,108,1
2160,50845,118,1
2161,50846,117,2
2162,50846,108,2
2163,50846,108,1
2164,50846,107,5
2165,50847,112,1
2166,50848,108,1
2167,50848,108,1
2168,50848,105,1
2169,50848,105,1
2170,50849,116,3
2171,50850,119,3
2172,50851,116,1
2173,50851,111,1
2174,50851,101,1
2175,50852,101,1
2176,50852,114,2
2177,50853,108,1
2178,50853,106,1
2179,50853,103,1
2180,50854,118,2
2181,50854,103,3
2182,50855,102,3
2183,50855,114,1
2184,50856,108,1
2185,50857,107,2
2186,50857,102,1
2187,50857,103,4
2188,50858,110,1
2189,50859,112,4
2190,50859,104,1
2191,50859,117,1
2192,50859,105,1
2193,50860,115,1
2194,50860,103,4
2195,50861,117,1
2196,50861,120,2
2197,50862,102,3
2198,50862,113,1
2199,50862,120,2
2200,50862,105,2
2201,50863,116,1
2202,50864,112,1
2203,50864,106,2
2204,50864,115,1
2205,50865,104,4
2206,50865,116,1
2207,50866,112,1
2208,50866,120,4
2209,50866,112,1
2210,50866,114,1
2211,50867,108,2
2212,50868,103,1
2213,50868,115,2
2214,50868,112,1
2215,50868,118,3
2216,50869,114,1
2217,50869,111,1
2218,50869,111,5
2219,50869,116,1
2220,50870,105,2
2221,50870,111,2
2222,50870,120,2
2223,50870,102,4
2224,50871,114,1
2225,50872,115,3
2226,50872,117,1
2227,50872,109,1
2228,50873,107,1
2229,50873,114,1
2230,50874,101,2
2231,50874,120,1
2232,50874,119,2
2233,50874,111,2
2234,50875,105,1
2235,50875,111,1
2236,50875,114,1
2237,50875,101,5
2238,50876,107,1
2239,50876,118,2
2240,50877,112,3
2241,50878,115,1
2242,50878,112,1
2243,50878,118,1
2244,50878,111,1
2245,50879,113,1
2246,50879,114,2
2247,50879,120,4
2248,50879,104,5
2249,50880,120,4
2250,50880,104,2
2251,50880,117,2
2252,50880,102,2
2253,50881,116,4
2254,50881,112,4
2255,50882,101,4
2256,50882,108,1
2257,50882,109,3
2258,50882,109,1
2259,50883,101,1
2260,50884,106,4
2261,50884,114,1
2262,50884,113,1
2263,50885,113,4
2264,50885,106,1
2265,50886,117,1
2266,50886,119,2
2267,50887,107,1
2268,50887,101,1
2269,50887,119,1
2270,50888,105,5
2271,50889,110,1
2272,50889,108,2
2273,50890,101,2
2274,50890,119,3
2275,50891,106,1
2276,50891,116,3
2277,50891,107,1
2278,50892,107,2
2279,50893,110,1
2280,50893,106,2
2281,50894,116,5
2282,50894,120,1
2283,50894,106,1
2284,50895,107,3
2285,50895,104,3
2286,50896,109,1
2287,50896,107,4
2288,50897,114,1
2289,50897,113,4
2290,50897,109,1
2291,50897,109,4
2292,50898,116,1
2293,50898,115,1
2294,50899,107,2
2295,50899,112,3
2296,50899,103,1
2297,50899,102,4
2298,50900,113,1
2299,50900,106,3
2300,50900,114,2
2301,50901,104,1
2302,50901,101,2
2303,50901,107,1
2304,50902,117,1
2305,50902,118,1
2306,50903,114,1
2307,50903,111,1
2308,50903,102,3
2309,50903,116,1
2310,50904,108,2
2311,50904,110,1
2312,50904,119,5
2313,50904,115,1
2314,50905,103,1
2315,50906,118,2
2316,50907,104,3
2317,50907,120,1
2318,50907,108,1
2319,50907,101,1
2320,50908,112,3
2321,50908,118,5
2322,50909,110,1
2323,50910,105,2
2324,50910,104,1
2325,50911,104,1
2326,50911,108,2
2327,50911,116,4
2328,50911,111,2
2329,50912,118,3
2330,50912,108,2
2331,50912,107,2
2332,50913,113,1
2333,50913,104,1
2334,50913,119,2
2335,50913,117,3
2336,50914,105,1
2337,50915,107,1
2338,50915,114,1
2339,50915,110,4
2340,50915,119,2
2341,50916,106,1
2342,50916,116,2
2343,50916,115,1
2344,50916,104,4
2345,50917,102,1
2346,50917,112,1
2347,50917,113,2
2348,50918,117,1
2349,50918,102,2
2350,50918,104,1
2351,50918,102,3
2352,50919,113,1
2353,50919,108,2
2354,50919,109,1
2355,50919,106,2
2356,50920,106,1
2357,50921,106,1
2358,50921,103,1
2359,50922,111,1
2360,50922,109,3
2361,50922,106,2
2362,50922,101,2
2363,50923,101,2
2364,50924,104,1
2365,50925,116,1
2366,50925,115,1
2367,50925,112,1
2368,50926,104,1
2369,50926,117,2
2370,50926,101,1
2371,50926,114,3
2372,50927,112,1
2373,50927,103,1
2374,50927,113,2
2375,50927,109,3
2376,50928,109,3
2377,50928,112,3
2378,50929,120,1
2379,50929,115,2
2380,50929,112,1
2381,50930,120,2
2382,50930,106,1
2383,50930,110,1
2384,50931,102,1
2385,50932,112,3
2386,50932,117,2
2387,50933,114,2
2388,50933,103,1
2389,50934,114,1
2390,50934,104,3
2391,50934,110,2
2392,50934,106,2
2393,50935,109,1
2394,50935,118,1
2395,50936,113,2
2396,50936,114,1
2397,50937,115,1
2398,50937,115,1
2399,50937,114,1
2400,50938,108,2
2401,50938,112,1
2402,50938,118,3
2403,50939,115,3
2404,50940,111,2
2405,50941,107,1
2406,50942,110,2
2407,50942,101,3
2408,50943,117,1
2409,50944,104,1
2410,50945,120,2
2411,50945,120,1
2412,50945,105,2
2413,50946,116,1
2414,50946,110,2
2415,50947,115,1
2416,50948,119,1
2417,50949,105,1
2418,50949,115,1
2419,50949,106,1
2420,50950,106,2
2421,50951,109,2
2422,50951,110,4
2423,50952,119,2
2424,50952,117,2
2425,50953,119,2
2426,50953,113,1
2427,50953,101,3
2428,50954,111,2
2429,50954,108,1
2430,50954,106,2
2431,50954,113,2
2432,50955,115,2
2433,50956,113,1
2434,50956,119,2
2435,50956,107,1
2436,50956,115,2
2437,50957,103,2
2438,50957,104,1
2439,50958,111,1
2440,50959,119,3
2441,50959,117,1
2442,50960,113,3
2443,50960,119,1
2444,50960,117,1
2445,50960,104,1
2446,50961,109,1
2447,50961,112,1
2448,50961,106,4
2449,50962,113,2
2450,50962,118,2
2451,50962,104,2
2452,50963,102,1
2453,50963,118,3
2454,50963,111,4
2455,50964,112,5
2456,50965,105,1
2457,50965,102,1
2458,50965,116,1
2459,50965,112,1
2460,50966,101,2
2461,50967,118,1
2462,50968,104,1
2463,50968,120,5
2464,50969,103,2
2465,50969,108,1
2466,50970,108,3
2467,50971,120,2
2468,50971,108,5
2469,50971,105,2
2470,50972,116,2
2471,50972,112,3
2472,50973,108,1
2473,50973,109,1
2474,50973,118,1
2475,50974,103,1
2476,50974,105,3
2477,50974,117,1
2478,50975,102,4
2479,50975,115,2
2480,50976,119,1
2481,50976,103,1
2482,50976,120,1
2483,50977,106,2
2484,50977,118,1
2485,50977,110,1
2486,50977,112,4
2487,50978,101,1
2488,50978,120,1
2489,50979,118,1
2490,50980,114,2
2491,50980,119,2
2492,50980,109,1
2493,50980,113,1
2494,50981,103,5
2495,50981,118,1
2496,50981,119,1
2497,50982,104,1
2498,50983,115,1
2499,50984,102,2
2500,50984,103,1
2501,50984,120,2
2502,50984,103,1
2503,50985,106,1
2504,50985,120,2
2505,50986,119,1
2506,50986,118,2
2507,50986,102,4
2508,50986,109,4
2509,50987,120,1
2510,50988,111,2
2511,50988,114,1
2512,50989,111,4
2513,50989,112,1
2514,50989,110,2
2515,50990,104,2
2516,50991,107,1
2517,50991,119,1
2518,50991,105,1
2519,50992,118,2
2520,50992,117,2
2521,50992,120,1
2522,50992,117,1
2523,50993,108,2
2524,50993,112,1
2525,50993,111,2
2526,50994,103,1
2527,50994,117,1
2528,50994,112,2
2529,50995,118,1
2530,50995,114,2
2531,50996,103,1
2532,50997,106,3
2533,50997,101,1
2534,50998,105,3
2535,50999,114,1
2536,50999,113,2
2537,50999,108,2
2538,50999,104,1
2539,51000,112,4
2540,51001,105,2
2541,51001,119,3
2542,51001,117,1
2543,51001,101,2
2544,51002,104,1
2545,51002,116,1
2546,51002,119,1
2547,51003,111,2
2548,51003,105,1
2549,51003,107,1
2550,51003,109,2
2551,51004,116,1
2552,51004,106,1
2553,51004,109,5
2554,51005,118,3
2555,51005,106,1
2556,51006,101,1
2557,51006,110,4
2558,51006,119,1
2559,51006,115,1
2560,51007,115,3
2561,51008,112,3
2562,51009,109,1
2563,51009,117,2
2564,51009,103,2
2565,51010,107,3
2566,51010,102,4
2567,51010,101,1
2568,51011,116,3
2569,51011,116,1
2570,51012,101,1
2571,51012,116,2
2572,51013,119,1
2573,51013,112,1
2574,51013,106,3
2575,51013,108,3
2576,51014,110,1
2577,51014,104,4
2578,51014,110,1
2579,51014,115,1
2580,51015,112,2
2581,51016,120,1
2582,51016,108,1
2583,51016,109,1
2584,51016,114,1
2585,51017,114,1
2586,51017,102,1
2587,51017,108,1
2588,51017,102,1
2589,51018,120,2
2590,51019,103,2
2591,51019,111,3
2592,51019,118,1
2593,51019,102,1
2594,51020,110,3
2595,51020,112,1
2596,51021,117,1
2597,51022,108,1
2598,51022,104,3
2599,51023,103,1
2600,51024,104,2
2601,51024,113,1
2602,51025,110,1
2603,51026,103,1
2604,51026,114,2
2605,51026,116,1
2606,51026,118,1
2607,51027,115,1
2608,51028,110,1
2609,51029,119,1
2610,51029,105,1
2611,51029,116,1
2612,51029,119,2
2613,51030,102,1
2614,51030,119,2
2615,51031,111,4
2616,51031,108,1
2617,51031,116,1
2618,51031,103,4
2619,51032,106,1
2620,51033,105,2
2621,51033,118,1
2622,51033,101,1
2623,51033,114,5
2624,51034,119,2
2625,51034,105,1
2626,51034,107,3
2627,51035,105,1
2628,51035,116,1
2629,51035,114,1
2630,51036,118,1
2631,51037,112,2
2632,51037,107,1
2633,51038,118,1
2634,51038,107,1
2635,51038,105,1
2636,51039,111,2
2637,51039,119,2
2638,51039,120,2
2639,51039,116,1
2640,51040,105,1
2641,51040,101,1
2642,51041,110,1
2643,51041,104,1
2644,51041,113,1
2645,51042,120,3
2646,51043,118,1
2647,51043,109,2
2648,51043,118,3
2649,51043,112,1
2650,51044,120,2
2651,51044,107,1
2652,51045,101,2
2653,51045,111,1
2654,51046,109,2
2655,51047,119,3
2656,51048,118,3
2657,51048,102,1
2658,51048,120,3
2659,51048,105,2
2660,51049,102,1
2661,51050,120,2
2662,51050,111,3
2663,51051,117,1
2664,51051,113,1
2665,51051,102,1
2666,51052,109,2
2667,51053,110,1
2668,51054,103,1
2669,51054,103,1
2670,51054,103,1
2671,51054,119,2
2672,51055,103,3
2673,51055,108,1
2674,51055,107,2
2675,51055,105,1
2676,51056,108,3
2677,51056,109,3
2678,51056,106,4
2679,51056,109,2
2680,51057,106,1
2681,51057,119,1
2682,51057,118,2
2683,51057,114,1
2684,51058,103,1
2685,51058,107,1
2686,51058,115,1
2687,51059,112,2
2688,51059,119,3
2689,51059,111,2
2690,51060,111,2
2691,51060,104,1
2692,51060,112,1
2693,51061,119,2
2694,51061,114,2
2695,51061,116,3
2696,51061,109,2
2697,51062,117,1
2698,51062,114,2
2699,51063,120,4
2700,51063,117,1
2701,51063,119,2
2702,51064,105,3
2703,51064,115,1
2704,51064,115,1
2705,51065,107,1
2706,51065,108,1
2707,51066,116,1
2708,51067,108,2
2709,51067,104,1
2710,51067,111,2
2711,51067,105,1
2712,51068,118,1
2713,51068,116,2
2714,51068,119,1
2715,51068,120,1
2716,51069,103,2
2717,51069,105,1
2718,51069,102,1
2719,51069,114,1
2720,51070,102,1
2721,51070,114,1
2722,51070,113,2
2723,51070,104,1
2724,51071,106,1
2725,51072,114,2
2726,51072,110,1
2727,51072,104,2
2728,51072,115,1
2729,51073,106,5
2730,51074,119,1
2731,51074,117,3
2732,51074,115,1
2733,51075,120,2
2734,51076,106,1
2735,51076,114,1
2736,51076,111,1
2737,51077,108,1
2738,51077,118,1
2739,51077,105,2
2740,51077,114,3
2741,51078,102,1
2742,51078,112,1
2743,51078,120,4
2744,51078,104,1
2745,51079,106,4
2746,51080,104,2
2747,51080,119,1
2748,51080,110,2
2749,51080,118,3
2750,51081,109,2
2751,51081,106,1
2752,51081,102,2
2753,51081,106,2
2754,51082,109,1
2755,51082,120,2
2756,51083,103,2
2757,51083,120,3
2758,51084,111,1
2759,51085,118,2
2760,51085,113,1
2761,51086,103,1
2762,51086,117,1
2763,51086,110,2
2764,51087,119,1
2765,51087,101,2
2766,51087,110,2
2767,51088,104,1
2768,51089,118,1
2769,51089,107,1
2770,51089,120,1
2771,51089,112,2
2772,51090,108,3
2773,51090,116,2
2774,51090,110,3
2775,51090,115,1
2776,51091,106,2
2777,51091,104,1
2778,51091,114,4
2779,51091,114,1
2780,51092,120,2
2781,51093,103,4
2782,51093,101,2
2783,51093,113,2
2784,51093,107,3
2785,51094,111,1
2786,51094,103,3
2787,51095,106,4
2788,51095,117,2
2789,51096,103,1
2790,51096,102,2
2791,51096,114,3
2792,51096,116,3
2793,51097,115,1
2794,51098,112,1
2795,51099,109,2
2796,51099,119,2
2797,51100,116,1
2798,51100,104,1
2799,51101,111,1
2800,51101,115,1
2801,51101,115,2
2802,51102,101,1
2803,51102,112,2
2804,51102,110,1
2805,51103,105,2
2806,51103,105,1
2807,51103,110,3
2808,51104,119,1
2809,51104,112,2
2810,51105,112,2
2811,51105,119,3
2812,51106,117,1
2813,51106,116,3
2814,51107,105,1
2815,51107,104,2
2816,51108,107,1
2817,51108,102,1
2818,51109,102,1
2819,51110,108,2
2820,51110,115,1
2821,51111,105,1
2822,51112,104,1
2823,51112,102,1
2824,51112,103,1
2825,51112,104,1
2826,51113,119,1
2827,51113,114,3
2828,51113,104,2
2829,51114,101,1
2830,51114,114,2
2831,51114,116,2
2832,51114,111,1
2833,51115,111,1
2834,51115,118,1
2835,51116,117,1
2836,51116,106,1
2837,51116,114,2
2838,51117,107,2
2839,51117,108,1
2840,51118,120,1
2841,51118,105,1
2842,51118,107,2
2843,51119,120,2
2844,51119,109,1
2845,51119,109,1
2846,51119,110,1
2847,51120,114,2
2848,51120,114,1
2849,51120,113,1
2850,51121,101,3
2851,51121,107,1
2852,51121,109,1
2853,51122,107,2
2854,51122,115,3
2855,51123,102,2
2856,51123,113,2
2857,51123,116,1
2858,51123,120,2
2859,51124,110,1
2860,51124,105,3
2861,51124,103,1
2862,51124,114,3
2863,51125,111,2
2864,51125,109,2
2865,51126,112,3
2866,51126,115,2
2867,51126,107,1
2868,51127,109,2
2869,51127,101,1
2870,51127,114,1
2871,51128,101,2
2872,51128,102,4
2873,51128,111,2
2874,51129,118,2
2875,51130,120,2
2876,51130,107,2
2877,51130,114,3
2878,51130,115,1
2879,51131,115,1
2880,51131,114,3
2881,51131,113,2
2882,51132,105,1
2883,51132,108,2
2884,51132,111,1
2885,51132,107,2
2886,51133,107,2
2887,51133,107,1
2888,51134,118,1
2889,51134,103,1
2890,51135,109,1
2891,51135,107,2
2892,51135,101,1
2893,51135,115,1
2894,51136,102,1
